Date,Open,High,Low,Close,Adj Close,Volume
2013-01-31,18.692684,18.869770,18.686209,18.821701,18.800306,65613015
2013-02-01,18.884216,19.342501,18.881727,19.317593,19.295635,150405652
2013-02-04,19.120581,19.189821,18.885962,18.904640,18.883152,122075862
2013-02-05,18.957193,19.205763,18.915850,19.072014,19.050335,75108474
2013-02-06,18.905886,19.251839,18.891689,19.182350,19.160547,83435569
2013-02-07,19.170645,19.397543,19.066036,19.276497,19.254585,114033831
2013-02-08,19.430420,19.593309,19.416224,19.560930,19.538696,121256803
2013-02-11,19.387333,19.501902,19.271517,19.487455,19.465305,87037018
2013-02-12,19.470770,19.623945,19.411491,19.444616,19.422514,74638720
2013-02-13,19.430420,19.560432,19.426435,19.498415,19.476252,48107646
2013-02-14,19.420458,19.644867,19.371639,19.621952,19.599649,69672173
2013-02-15,19.611490,19.757444,19.603271,19.748228,19.725780,109601278
2013-02-19,19.825439,20.099663,19.807756,20.095926,20.073084,117711564
2013-02-20,20.057320,20.148727,19.720831,19.737518,19.715084,110982436
2013-02-21,19.875502,20.061056,19.706635,19.813982,19.791460,140781714
2013-02-22,19.906883,19.956448,19.770893,19.918093,19.895452,82463941
2013-02-25,19.982599,20.134781,19.688454,19.695427,19.673040,92501423
2013-02-26,19.800781,19.824444,19.536772,19.679485,19.657116,88430220
2013-02-27,19.795799,20.043621,19.703896,19.919836,19.897194,81347773
2013-02-28,19.952711,20.099413,19.950970,19.955202,19.932520,90971711
2013-03-01,19.870520,20.103148,19.829424,20.079487,20.056664,87342157
2013-03-04,20.057320,20.494183,20.049849,20.460808,20.437551,111440145
2013-03-05,20.645864,20.925318,20.645117,20.886711,20.862970,162370331
2013-03-06,20.947235,21.021208,20.642876,20.706886,20.683350,115350748
2013-03-07,20.773636,20.837397,20.662054,20.737272,20.713701,82415761
2013-03-08,20.784594,20.795055,20.549227,20.710373,20.686832,116912581
2013-03-11,20.714607,20.914108,20.709873,20.792564,20.768930,64027093
2013-03-12,20.690199,20.719587,20.514854,20.612988,20.589558,80633104
2013-03-13,20.620211,20.689699,20.480982,20.555702,20.532337,65898080
2013-03-14,20.597546,20.597546,20.358442,20.461803,20.438545,66295564
2013-03-15,20.386087,20.430920,20.257570,20.281481,20.258429,124452737
2013-03-18,20.049849,20.243124,19.961927,20.119337,20.096468,73807616
2013-03-19,20.205267,20.404768,20.085962,20.207258,20.184290,84242583
2013-03-20,20.344494,20.361429,20.210247,20.291693,20.268627,58771467
2013-03-21,20.206511,20.346735,20.170645,20.205765,20.182798,59325536
2013-03-22,20.292439,20.304892,20.165415,20.182102,20.159163,59751126
2013-03-25,20.234406,20.404270,20.095179,20.165415,20.142494,68736680
2013-03-26,20.261555,20.274008,20.119337,20.234655,20.211655,47854701
2013-03-27,20.091690,20.099663,19.958441,19.991568,19.968843,86852328
2013-03-28,20.024693,20.059065,19.758442,19.780607,19.758123,91855009
2013-04-01,19.801031,19.981356,19.757195,19.954954,19.932272,72562968
2013-04-02,20.038391,20.294682,20.024942,20.250097,20.227079,81966082
2013-04-03,20.260557,20.278990,19.942001,20.079737,20.056913,69800653
2013-04-04,20.031168,20.068527,19.708628,19.802525,19.780016,98270968
2013-04-05,19.578115,19.601280,19.337519,19.503147,19.480978,137870844
2013-04-08,19.396049,19.415974,19.138266,19.298912,19.276976,113708616
2013-04-09,19.315102,19.520582,19.255575,19.368652,19.346636,86615444
2013-04-10,19.499910,19.734779,19.327557,19.680733,19.658363,79440651
2013-04-11,19.747980,19.753460,19.528303,19.685963,19.663586,81452163
2013-04-12,19.725813,19.728554,19.500158,19.677494,19.655127,65713390
2013-04-15,19.575377,19.850595,19.352961,19.475252,19.453115,98491793
2013-04-16,19.591316,19.825687,19.524817,19.760183,19.737722,69941178
2013-04-17,19.595303,19.697170,19.379860,19.490944,19.468790,81785407
2013-04-18,19.560432,19.571642,18.960432,19.076248,19.054565,133398142
2013-04-19,19.157194,20.010994,19.084965,19.922077,19.899433,232998073
2013-04-22,19.940260,20.023945,19.302649,19.928055,19.905403,115768308
2013-04-23,19.950222,20.311369,19.934280,20.122078,20.099205,92035684
2013-04-24,20.127308,20.373634,20.124569,20.260309,20.237280,73438237
2013-04-25,20.330048,20.335527,20.115353,20.151964,20.129059,79986690
2013-04-26,20.114607,20.118092,19.840134,19.960682,19.937994,99880980
2013-04-29,20.006262,20.490696,20.000034,20.400036,20.376848,92376959
2013-04-30,20.398540,20.613735,20.365664,20.537271,20.513927,92613843
2013-05-01,20.504644,20.541006,20.332788,20.434158,20.410933,58418148
2013-05-02,20.425940,20.785839,20.399788,20.662802,20.639315,81034603
2013-05-03,20.845865,21.090946,20.821955,21.064047,21.040104,100880714
2013-05-06,21.127310,21.465792,21.127310,21.458319,21.433928,85973045
2013-05-07,21.494682,21.516102,21.187334,21.350721,21.326452,78653713
2013-05-08,21.344994,21.765417,21.243126,21.759192,21.734459,99102072
2013-05-09,21.689701,21.909378,21.624695,21.705643,21.680971,88353936
2013-05-10,21.801035,21.931295,21.722578,21.923574,21.898655,76192522
2013-05-13,21.890200,21.979366,21.752966,21.856327,21.831484,58157173
2013-05-14,21.855579,22.134285,21.846615,22.094685,22.069571,63408784
2013-05-15,22.303900,22.823950,22.267038,22.811747,22.785818,160033605
2013-05-16,22.889206,22.913614,22.466042,22.512367,22.486778,128865215
2013-05-17,22.665545,22.751970,22.428930,22.644623,22.618883,112098604
2013-05-20,22.540512,22.929056,22.540512,22.628433,22.602713,91248746
2013-05-21,22.615730,22.706390,22.356453,22.589579,22.563902,79617311
2013-05-22,22.479740,22.647860,22.089205,22.152468,22.127289,102807910
2013-05-23,21.843126,22.165916,21.768408,21.987335,21.962343,91345105
2013-05-24,21.799789,21.888456,21.693935,21.751471,21.726746,92216359
2013-05-28,22.005020,22.220213,21.927809,21.949478,21.924528,90638467
2013-05-29,21.810997,21.867785,21.526564,21.626688,21.602106,80837869
2013-05-30,21.666788,21.890450,21.579365,21.687710,21.663057,85145956
2013-05-31,21.621956,21.843126,21.607012,21.699165,21.674501,79071272
2013-06-03,21.743500,21.767658,21.295679,21.609751,21.585188,99399181
2013-06-04,21.615231,21.683475,21.272017,21.397299,21.372978,75024159
2013-06-05,21.482229,21.655081,21.348232,21.412243,21.387905,84587872
2013-06-06,21.526812,21.577374,21.101406,21.535280,21.510801,103550684
2013-06-07,21.679241,21.917847,21.552217,21.911121,21.886215,107385002
2013-06-10,21.970150,22.191820,21.920088,22.172392,22.147190,93862506
2013-06-11,22.016726,22.092194,21.905891,21.913115,21.888206,70567517
2013-06-12,22.053837,22.067286,21.660063,21.718096,21.693409,88522565
2013-06-13,21.643375,21.909378,21.556700,21.843126,21.818298,83106340
2013-06-14,21.920338,22.034908,21.771645,21.794310,21.769537,90136592
2013-06-17,21.898668,22.152716,21.875008,22.073513,22.048424,86173794
2013-06-18,22.133289,22.440886,22.125816,22.431421,22.405924,87000883
2013-06-19,22.450102,22.685966,22.353712,22.432917,22.407417,117073180
2013-06-20,22.266291,22.440886,22.000288,22.035904,22.010857,135385563
2013-06-21,22.125568,22.163923,21.745243,21.941010,21.916071,159889066
2013-06-24,21.715605,21.826191,21.500660,21.663549,21.638926,121128323
2013-06-25,21.849602,21.909876,21.532043,21.574135,21.549612,102510801
2013-06-26,21.762180,21.868032,21.682978,21.759689,21.734957,73530581
2013-06-27,21.887959,22.034658,21.834410,21.844870,21.820040,77348840
2013-06-28,21.790823,21.963675,21.773140,21.927061,21.902138,94324230
2013-07-01,22.078493,22.218719,22.042379,22.114111,22.088974,69250599
2013-07-02,22.171894,22.191820,21.849852,21.975382,21.950403,75943592
2013-07-03,21.915356,22.146240,21.880487,22.077995,22.052900,42036977
2013-07-05,22.167162,22.301659,22.100660,22.253838,22.228542,68331166
2013-07-08,22.396303,22.572144,22.343252,22.542753,22.517130,79075287
2013-07-09,22.689953,22.738520,22.365667,22.546490,22.520863,79472771
2013-07-10,22.501907,22.693439,22.425444,22.565170,22.539522,68592140
2013-07-11,22.739765,22.934286,22.628183,22.920090,22.894037,103755449
2013-07-12,22.914112,22.988832,22.795557,22.988832,22.962702,103113050
2013-07-15,23.021212,23.113365,22.823452,23.030924,23.004745,78713937
2013-07-16,23.091698,23.112617,22.762182,22.904400,22.878365,79617311
2013-07-17,22.939018,23.084972,22.821959,22.877998,22.851994,60469809
2013-07-18,22.888956,22.914112,22.495432,22.681982,22.656200,145924920
2013-07-19,22.082479,22.489454,21.808506,22.331297,22.305914,295475379
2013-07-22,22.465794,22.731546,22.341259,22.682480,22.656698,116563276
2013-07-23,22.682480,22.739765,22.405270,22.510626,22.485039,82134711
2013-07-24,22.596802,22.672518,22.433414,22.488209,22.462646,83451629
2013-07-25,22.263302,22.337523,22.069279,22.109629,22.084497,120493954
2013-07-26,22.091944,22.166664,21.967661,22.051098,22.026033,71374530
2013-07-29,22.039888,22.286963,21.940014,21.974384,21.949408,75959652
2013-07-30,22.053837,22.306639,21.939514,22.189827,22.164604,70487217
2013-07-31,22.241385,22.329056,22.071770,22.110872,22.085739,87265872
2013-08-01,22.291447,22.529305,22.291447,22.521086,22.495487,85856610
2013-08-02,22.501657,22.590326,22.436403,22.579617,22.553951,68812965
2013-08-05,22.550226,22.553465,22.396053,22.540512,22.514891,52584363
2013-08-06,22.532791,22.657824,22.309628,22.330549,22.305166,60469809
2013-08-07,22.292442,22.377375,22.144247,22.183102,22.157887,55374783
2013-08-08,22.303650,22.312368,22.049603,22.233166,22.207893,59743096
2013-08-09,22.180861,22.304398,22.166912,22.177126,22.151918,53146462
2013-08-12,22.089703,22.092194,21.958942,22.055082,22.030014,55286453
2013-08-13,22.087959,22.129553,21.823200,21.948980,21.924032,57004870
2013-08-14,21.877249,21.923574,21.598045,21.664047,21.639423,83600184
2013-08-15,21.530298,21.542253,21.369900,21.411245,21.386908,75048249
2013-08-16,21.451593,21.480486,21.333536,21.342752,21.318493,67255147
2013-08-19,21.362677,21.718594,21.356201,21.560436,21.535929,72707508
2013-08-20,21.627684,21.721333,21.507883,21.554708,21.530209,49504863
2013-08-21,21.684969,21.840885,21.581608,21.652094,21.627483,70555472
2013-08-22,21.736029,21.787086,21.675007,21.761185,21.736450,34926424
2013-08-23,21.863798,21.868032,21.662554,21.674009,21.649374,43245489
2013-08-26,21.668779,21.790823,21.570398,21.578867,21.554338,42257801
2013-08-27,21.410250,21.512615,21.118343,21.174383,21.150314,69623993
2013-08-28,21.176874,21.305391,21.115105,21.134533,21.110510,53395392
2013-08-29,21.147484,21.429178,21.135529,21.305889,21.281672,59361671
2013-08-30,21.314110,21.370897,21.060062,21.093437,21.069462,74743109
2013-09-03,21.279240,21.573887,21.269028,21.429178,21.404821,82210996
2013-09-04,21.428431,21.755953,21.299416,21.709377,21.684702,81954037
2013-09-05,21.755953,21.914858,21.708879,21.906887,21.881987,51845604
2013-09-06,21.978619,22.011993,21.761930,21.907387,21.882486,62698130
2013-09-09,22.010748,22.160686,21.978121,22.118345,22.093204,49569103
2013-09-10,22.167412,22.216726,22.017473,22.133787,22.108629,51697050
2013-09-11,22.130548,22.340511,22.069279,22.321085,22.295713,64665477
2013-09-12,22.351221,22.363674,22.167162,22.243128,22.217844,43984248
2013-09-13,22.278994,22.308384,22.038395,22.143749,22.118580,53214717
2013-09-16,22.321335,22.341259,22.039143,22.111122,22.085989,53660381
2013-09-17,22.102406,22.126814,21.942753,22.070026,22.044941,50564822
2013-09-18,22.076004,22.514858,21.994310,22.498669,22.473095,77678069
2013-09-19,22.565170,22.565170,22.301409,22.375879,22.350445,64155573
2013-09-20,22.375879,22.518845,22.306889,22.493439,22.467871,174463490
2013-09-23,22.320089,22.455582,22.047361,22.079741,22.054644,71362485
2013-09-24,22.079741,22.169403,21.952717,22.088207,22.063101,59694916
2013-09-25,22.080984,22.080984,21.808256,21.848854,21.824018,66207234
2013-09-26,21.875505,21.986340,21.793312,21.872267,21.847404,50584897
2013-09-27,21.788830,21.856077,21.701408,21.827934,21.803123,50540732
2013-09-30,21.645866,21.938768,21.626688,21.815977,21.791180,69154239
2013-10-01,21.924072,22.108879,21.919092,22.092194,22.067081,67644602
2013-10-02,21.985842,22.150972,21.863550,22.116852,22.091713,60036190
2013-10-03,22.117100,22.269030,21.721085,21.820461,21.795658,84997401
2013-10-04,21.793312,21.855829,21.668779,21.727310,21.702614,54523605
2013-10-07,21.605268,21.768158,21.522079,21.562677,21.538168,51937949
2013-10-08,21.552217,21.568655,21.211245,21.262054,21.237886,78039419
2013-10-09,21.327061,21.485716,20.995804,21.316601,21.292372,106449509
2013-10-10,21.515354,21.639639,21.424944,21.624945,21.600365,90550137
2013-10-11,21.569901,21.755455,21.551720,21.718344,21.693657,56567236
2013-10-14,21.585592,21.824448,21.553961,21.820959,21.796156,49930453
2013-10-15,21.812243,22.058071,21.768408,21.967909,21.942938,63914673
2013-10-16,22.064049,22.374386,22.017721,22.366913,22.341490,80604999
2013-10-17,22.241385,22.338770,22.060562,22.136776,22.111614,170902191
2013-10-18,24.323330,25.291700,24.259071,25.190828,25.162195,464390148
2013-10-21,25.192074,25.379869,24.895435,24.988836,24.960432,145675990
2013-10-22,25.031178,25.230431,24.801786,25.080990,25.052481,88675135
2013-10-23,24.931549,25.772150,24.922335,25.688961,25.659761,106927293
2013-10-24,25.700418,25.917107,25.524328,25.543009,25.513975,83997668
2013-10-25,25.624453,25.624453,25.174141,25.285225,25.256485,81524432
2013-10-28,25.285225,25.490206,25.230181,25.280243,25.251509,46521724
2013-10-29,25.382360,25.826694,25.242884,25.809261,25.779924,64440637
2013-10-30,25.838900,25.840893,25.554216,25.664305,25.635134,53162522
2013-10-31,25.627193,25.940767,25.503656,25.668289,25.639112,65845885
2013-11-01,25.698425,25.803284,25.531801,25.580118,25.551043,51524405
2013-11-04,25.691202,25.712872,25.455338,25.556955,25.527906,45722740
2013-11-05,25.413494,25.694939,25.340519,25.442635,25.413715,47433127
2013-11-06,25.544254,25.579123,25.289459,25.473270,25.444317,36652871
2013-11-07,25.469784,25.502661,25.096931,25.104652,25.076117,67435822
2013-11-08,25.124577,25.367416,25.118349,25.305897,25.277132,51825529
2013-11-11,25.143505,25.303408,25.105898,25.170404,25.141794,44670812
2013-11-12,25.098425,25.344004,25.031178,25.200045,25.171400,48906630
2013-11-13,25.074764,25.724827,25.068537,25.715363,25.686132,63412799
2013-11-14,25.751476,25.896683,25.662560,25.784105,25.754797,46842923
2013-11-15,25.775139,25.853096,25.661564,25.742512,25.713251,51243355
2013-11-18,25.797056,26.120594,25.634914,25.692448,25.663244,70651832
2013-11-19,25.696684,25.772150,25.480742,25.534290,25.505266,45433661
2013-11-20,25.652597,25.737530,25.413742,25.462311,25.433369,38692487
2013-11-21,25.579123,25.860817,25.554216,25.755213,25.725939,43835693
2013-11-22,25.739023,25.807516,25.634417,25.700916,25.671703,50356042
2013-11-25,25.832174,26.231428,25.778873,26.050606,26.020994,64761837
2013-11-26,26.117107,26.438402,25.976135,26.361441,26.331476,91794785
2013-11-27,26.451603,26.600296,26.401043,26.478502,26.448404,45112461
2013-11-29,26.454842,26.565924,26.387344,26.390831,26.360834,47890836
2013-12-02,26.488464,26.559200,26.170904,26.263557,26.233706,55133884
2013-12-03,26.175636,26.486721,26.127567,26.233171,26.203354,67295297
2013-12-04,26.186098,26.500172,26.151976,26.355713,26.325756,47842656
2013-12-05,26.331305,26.392574,26.179125,26.334791,26.304857,45517975
2013-12-06,26.644878,26.650108,26.403034,26.646872,26.616583,57366220
2013-12-09,26.674767,26.956711,26.600794,26.852848,26.822325,59526286
2013-12-10,26.803286,27.205776,26.790831,27.015240,26.984533,74433955
2013-12-11,27.083485,27.181118,26.778875,26.831678,26.801180,68728650
2013-12-12,26.888466,26.972401,26.625202,26.649113,26.618822,64099363
2013-12-13,26.784605,26.806772,26.348490,26.420719,26.390688,86820208
2013-12-16,26.500669,26.766920,26.451105,26.724331,26.693954,64320188
2013-12-17,26.720346,26.918104,26.609760,26.646622,26.616333,61658247
2013-12-18,26.696186,27.022463,26.377132,27.017483,26.986773,88743390
2013-12-19,26.918352,27.197805,26.876261,27.054094,27.023342,66877738
2013-12-20,27.105900,27.426449,27.098429,27.412750,27.381592,130953011
2013-12-23,27.592575,27.790833,27.524830,27.773397,27.741829,69122119
2013-12-24,27.770161,27.776884,27.599052,27.692204,27.660727,29478078
2013-12-26,27.746250,27.870535,27.613747,27.832178,27.800543,53712576
2013-12-27,27.895441,27.902414,27.719601,27.855591,27.823929,63023345
2013-12-30,27.903910,27.907894,27.621965,27.632925,27.601517,49629328
2013-12-31,27.702166,27.920347,27.553225,27.913124,27.881397,54519590
2014-01-02,27.782366,27.839401,27.603037,27.724083,27.692570,73129082
2014-01-03,27.770908,27.818977,27.520098,27.521841,27.490559,66917888
2014-01-06,27.721344,27.867046,27.557707,27.828691,27.797060,71037271
2014-01-07,28.019974,28.385853,27.924334,28.365179,28.332937,102486711
2014-01-08,28.543015,28.575891,28.226450,28.424210,28.391901,90036218
2014-01-09,28.479254,28.498680,28.033922,28.150484,28.118486,83692529
2014-01-10,28.370661,28.370661,27.951481,28.148991,28.116995,86061375
2014-01-13,28.056587,28.565680,27.824955,27.969664,27.937872,97118665
2014-01-14,28.342516,28.667547,28.096935,28.627695,28.595156,99676216
2014-01-15,28.717112,28.767174,28.487970,28.608269,28.575750,78300393
2014-01-16,28.620224,28.840151,28.592827,28.797560,28.764826,67608467
2014-01-17,28.813251,28.907398,28.498182,28.655842,28.623270,108457005
2014-01-21,28.914869,28.991333,28.675018,28.983862,28.950916,79492846
2014-01-22,29.056339,29.088221,28.863314,29.016739,28.983757,63091600
2014-01-23,28.891706,28.953724,28.751482,28.894197,28.861355,78256228
2014-01-24,28.667795,28.731058,27.970161,27.990833,27.959017,156283602
2014-01-27,28.047373,28.057335,26.955713,27.427942,27.396767,174796734
2014-01-28,27.654345,28.038654,27.644880,27.970409,27.938616,88739375
2014-01-29,27.873524,27.939028,27.382862,27.569662,27.538324,95552818
2014-01-30,28.518106,28.704659,28.076014,28.278753,28.246611,204419353
2014-01-31,29.174397,29.552729,28.670786,29.414000,29.380566,223486554
2014-02-03,29.369913,29.432678,28.194571,28.229937,28.197849,183449044
2014-02-04,28.343512,28.767174,28.319103,28.347746,28.315525,112897588
2014-02-05,28.477758,28.661818,28.095192,28.473274,28.440910,96139007
2014-02-06,28.670786,28.895693,28.581619,28.890711,28.857872,78155853
2014-02-07,29.081743,29.337536,28.905655,29.326078,29.292744,105843245
2014-02-10,29.185604,29.449615,29.116365,29.213751,29.180544,78099643
2014-02-11,29.394073,29.685482,29.195818,29.643389,29.609694,82339476
2014-02-12,29.613998,29.638906,29.424212,29.556465,29.522869,69238554
2014-02-13,29.408520,29.885483,29.381371,29.885483,29.851513,73731331
2014-02-14,29.778631,29.997313,29.708645,29.957710,29.923658,87795852
2014-02-18,29.923092,30.208521,29.887974,30.158957,30.124676,84672187
2014-02-19,30.019978,30.117613,29.825706,29.946255,29.912216,84459392
2014-02-20,29.966179,30.059580,29.893452,29.990339,29.956251,68287001
2014-02-21,30.082493,30.133801,29.958708,29.982368,29.948288,74771214
2014-02-24,30.021473,30.390091,30.014996,30.199554,30.165228,67223027
2014-02-25,30.284985,30.498184,30.147499,30.386105,30.351566,57763704
2014-02-26,30.485731,30.607277,30.230688,30.390341,30.355797,79585191
2014-02-27,30.346006,30.491461,30.311634,30.366428,30.331913,50588912
2014-02-28,30.394573,30.490463,30.042892,30.277761,30.243345,92890878
2014-03-03,30.056091,30.083241,29.692205,29.954971,29.920923,84507572
2014-03-04,30.261572,30.286480,30.124586,30.259331,30.224936,58928052
2014-03-05,30.262817,30.462818,30.172157,30.342768,30.308279,49597208
2014-03-06,30.442892,30.539282,30.351236,30.376392,30.341866,50914126
2014-03-07,30.555471,30.560204,30.172905,30.256342,30.221951,60831159
2014-03-10,30.278757,30.327326,29.989841,30.176142,30.141842,48766105
2014-03-11,30.230936,30.244637,29.804285,29.887724,29.853752,68776830
2014-03-12,29.798309,30.083490,29.494200,30.069792,30.035612,78866507
2014-03-13,30.085979,30.149492,29.508394,29.615494,29.581831,94175675
2014-03-14,29.439404,29.660576,29.203787,29.210512,29.177309,92099924
2014-03-17,29.371161,29.814997,29.342766,29.691210,29.657461,86808163
2014-03-18,29.755220,30.175146,29.715120,30.168421,30.134130,72872123
2014-03-19,30.181871,30.186604,29.748743,29.869293,29.835342,64757822
2014-03-20,29.886726,30.127325,29.772406,29.817238,29.783346,67640587
2014-03-21,30.045134,30.127825,29.450861,29.465555,29.432062,128821050
2014-03-24,29.494200,29.511883,28.541767,28.840151,28.807369,121939352
2014-03-25,29.041147,29.136787,28.567921,28.859825,28.827021,96769361
2014-03-26,28.941769,29.179876,28.181868,28.193575,28.161528,103586819
2014-03-27,28.322241,28.322241,27.570307,27.846546,27.814894,262719
2014-03-28,27.983171,28.243956,27.857019,27.922838,27.891100,824257
2014-03-31,28.266893,28.272379,27.770258,27.772251,27.740683,216593
2014-04-01,27.859013,28.344681,27.859013,28.280355,28.248211,158434
2014-04-02,29.917362,30.158699,28.032537,28.272379,28.240242,2942055
2014-04-03,28.414488,29.283602,28.129271,28.409002,28.376711,101983228
2014-04-04,28.653831,28.809404,27.075665,27.082645,27.051861,127386783
2014-04-07,26.962973,27.348913,26.285334,26.833828,26.803328,88033033
2014-04-08,27.055719,27.674021,27.006353,27.669035,27.637585,63024560
2014-04-09,27.904388,28.191101,27.571802,28.129770,28.097795,66616395
2014-04-10,28.172651,28.172651,26.921087,26.973444,26.942785,80737057
2014-04-11,26.554594,26.926073,26.254417,26.457361,26.427288,78496923
2014-04-14,26.838814,27.130512,26.405504,26.553099,26.522917,51501009
2014-04-15,26.767509,26.848787,25.852022,26.748562,26.718159,77101101
2014-04-16,27.075665,27.773746,26.926073,27.750811,27.719267,97865955
2014-04-17,27.365368,27.399775,26.484785,26.731607,26.701223,136190888
2014-04-21,26.731607,26.761526,26.208046,26.358631,26.328671,51334553
2014-04-22,26.359631,26.787954,26.303284,26.667286,26.636974,47307527
2014-04-23,26.616425,26.620415,26.240458,26.274862,26.244997,41046384
2014-04-24,26.430935,26.509718,26.034521,26.186106,26.156342,37663121
2014-04-25,26.053968,26.163170,25.700439,25.738335,25.709080,42007014
2014-04-28,25.788198,25.859003,25.071167,25.786703,25.757393,66710653
2014-04-29,25.774237,26.400517,25.745316,26.312757,26.282848,53981801
2014-04-30,26.307772,26.327717,26.054466,26.260900,26.231050,35023895
2014-05-01,26.283339,26.573542,26.122280,26.494759,26.464643,38110345
2014-05-02,26.614929,26.626896,26.208544,26.324226,26.294304,33770463
2014-05-05,26.169153,26.372595,25.994633,26.318243,26.288328,20482080
2014-05-06,26.189596,26.268379,25.682489,25.686478,25.657280,33780490
2014-05-07,25.718889,25.763268,25.096100,25.428186,25.399282,64486563
2014-05-08,25.353392,25.790691,25.253166,25.480045,25.451082,40426688
2014-05-09,25.467579,25.923826,25.140976,25.865486,25.836086,48789585
2014-05-12,26.103832,26.436916,25.879448,26.423454,26.393419,38250730
2014-05-13,26.471823,26.730112,26.403011,26.581520,26.551306,33068541
2014-05-14,26.577032,26.577032,26.192589,26.260403,26.230553,23835261
2014-05-15,26.213032,26.221510,25.800165,25.927814,25.898344,34087331
2014-05-16,25.998121,26.018566,25.701437,25.960226,25.930717,29705333
2014-05-19,25.913855,26.416473,25.808292,26.370600,26.340626,25555972
2014-05-20,26.414478,26.738091,26.242950,26.415976,26.385950,35695734
2014-05-21,26.572046,26.885336,26.522682,26.873220,26.842674,23925508
2014-05-22,26.982420,27.305035,26.964968,27.178383,27.147490,32316482
2014-05-23,27.288080,27.606207,27.110567,27.559336,27.528009,38643806
2014-05-27,27.723885,28.222515,27.641609,28.220022,28.187946,42083223
2014-05-28,28.151211,28.314262,27.973200,28.007107,27.975273,33040464
2014-05-29,28.090378,28.122789,27.859013,27.927326,27.895582,27082150
2014-05-30,27.963226,27.990652,27.719397,27.917852,27.886120,35422988
2014-06-02,27.958241,27.968212,27.211790,27.620667,27.589272,28700582
2014-06-03,27.474070,27.541386,27.053225,27.172398,27.141512,37332215
2014-06-04,27.000870,27.355396,26.863747,27.158438,27.127567,36329469
2014-06-05,27.245197,27.671528,27.147964,27.619171,27.587778,33782496
2014-06-06,27.826603,27.826603,27.371351,27.740339,27.708807,34735104
2014-06-09,27.781227,28.067940,27.725880,28.029045,27.997185,29350361
2014-06-10,27.948767,28.102844,27.818624,27.950762,27.918991,27034019
2014-06-11,27.823610,27.917353,27.675018,27.865496,27.833822,22002242
2014-06-12,27.788706,27.823112,27.347916,27.492022,27.460772,29169867
2014-06-13,27.537395,27.539391,27.203314,27.512465,27.481192,24410836
2014-06-16,27.387808,27.405758,27.001865,27.139488,27.108641,34051232
2014-06-17,27.135498,27.191345,26.892666,27.076162,27.045385,28891103
2014-06-18,27.168409,27.602219,27.125526,27.592745,27.561380,34835379
2014-06-19,27.636126,27.674021,27.350409,27.669035,27.637585,49136535
2014-06-20,27.766268,27.802668,27.444252,27.741835,27.710302,90166875
2014-06-23,27.681499,28.172651,27.636623,28.170158,28.138138,30736155
2014-06-24,28.182125,28.553905,27.973698,28.153704,28.121702,44142862
2014-06-25,28.185616,28.918604,28.183622,28.853283,28.820486,39387843
2014-06-26,28.970463,29.042763,28.514214,28.721146,28.688499,34839390
2014-06-27,28.779985,28.914116,28.611446,28.782976,28.750259,44738493
2014-06-30,28.853783,28.899157,28.658817,28.685246,28.652639,26275943
2014-07-01,28.836828,29.139996,28.753557,29.053734,29.020710,28959290
2014-07-02,29.087641,29.191854,28.940044,29.037029,29.004025,21127848
2014-07-03,29.087641,29.170412,28.966473,29.156450,29.123310,14283107
2014-07-07,29.108084,29.241219,28.900154,29.032789,28.999788,21292298
2014-07-08,28.803919,28.897062,28.229246,28.476318,28.443951,38190565
2014-07-09,28.500751,28.757048,28.390854,28.725136,28.692486,22335153
2014-07-10,28.218027,28.750565,28.173151,28.476816,28.444448,27134293
2014-07-11,28.517206,28.962982,28.492773,28.879711,28.846884,32434806
2014-07-14,29.050243,29.180386,28.822369,29.163431,29.130281,37081529
2014-07-15,29.206814,29.210054,28.749069,29.158943,29.125799,32460877
2014-07-16,29.319504,29.339449,29.030296,29.053234,29.020210,27942506
2014-07-17,28.897163,28.969963,28.352657,28.607958,28.575439,60331186
2014-07-18,29.568819,29.758299,29.020325,29.672535,29.638807,80283816
2014-07-21,29.506491,29.638626,29.181532,29.392801,29.359392,41242922
2014-07-22,29.455132,29.900408,29.449146,29.655581,29.621872,33983045
2014-07-23,29.580288,29.810656,29.543886,29.717411,29.683632,24663528
2014-07-24,29.740847,29.892929,29.507486,29.586271,29.552641,20702684
2014-07-25,29.439175,29.511974,29.271135,29.370363,29.336979,18649061
2014-07-28,29.322994,29.543886,29.157598,29.449146,29.415672,19736037
2014-07-29,29.356901,29.404270,29.095867,29.200331,29.167139,26997920
2014-07-30,29.247202,29.394299,29.120050,29.290583,29.257290,20329662
2014-07-31,28.950516,29.102598,28.421967,28.501747,28.469351,42055146
2014-08-01,28.441914,28.719152,28.065447,28.226006,28.193922,39105069
2014-08-04,28.374100,28.688734,28.127775,28.579037,28.546553,28546159
2014-08-05,28.424461,28.520697,28.053478,28.176142,28.144115,31024946
2014-08-06,28.012093,28.456873,27.923336,28.241163,28.209063,26687069
2014-08-07,28.322241,28.416483,27.978186,28.090876,28.058947,22218835
2014-08-08,28.100849,28.434433,27.940788,28.360636,28.328400,29895854
2014-08-11,28.421469,28.446400,28.222515,28.316257,28.284071,24294518
2014-08-12,28.148718,28.217529,27.967216,28.059464,28.027569,30840441
2014-08-13,28.287836,28.671284,28.210049,28.660313,28.627735,28784812
2014-08-14,28.730122,28.815886,28.465847,28.653831,28.621262,19709966
